lead_time_adjudicacion,lead_time_formalizacion,lead_time_total_proceso,es_consorcio,es_uso_critico,es_uso_intrahospitalario,monto_adjudicado_soles,anio,red_asistencial_red asistencial arequipa,red_asistencial_red asistencial la libertad,red_asistencial_red asistencial loreto,red_asistencial_red asistencial madre de dios,red_asistencial_red prestacional almenara,red_asistencial_red prestacional lambayeque,red_asistencial_red prestacional rebagliati,red_asistencial_red prestacional sabogal,dpto_entrega_item_apurimac,dpto_entrega_item_arequipa,dpto_entrega_item_cusco,dpto_entrega_item_la libertad,dpto_entrega_item_lambayeque,dpto_entrega_item_lima,dpto_entrega_item_loreto,dpto_entrega_item_madre de dios,dpto_entrega_item_piura,tipo_proveedor_legal entity,tipo_proveedor_natural person,tipo_proceso_seleccion_contratacion directa,tipo_proceso_seleccion_licitacion publica,tipo_proceso_seleccion_subasta inversa electronica,denominacion_dci_target_enc,lead_time_adjudicacion_raw,lead_time_formalizacion_raw,lead_time_total_proceso_raw,monto_adjudicado_soles_raw,flag_tiene_adenda
0.37037037037037035,0.7647058823529411,0.5476190476190477,0,1,0,-0.2664724271418033,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.2490530303030303,38.0,33.0,71,130729.34,1
0.14814814814814814,-0.5882352941176471,-0.14285714285714285,0,1,1,-0.41912189182745424,2023,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.30939226519337015,32.0,10.0,42,31662.55,0
-0.14814814814814814,-0.5294117647058824,-0.30952380952380953,0,0,0,0.5149827291881319,2023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.18054338299737072,24.0,11.0,35,637879.85,1
0.037037037037037035,-0.29411764705882354,-0.09523809523809523,0,0,0,-0.37971452623594953,2023,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.1614654002713704,29.0,15.0,44,57237.23,0
1.1111111111111112,0.5294117647058824,0.9285714285714286,0,0,1,0.31300964896989547,2022,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.09380234505862646,58.0,29.0,87,506802.91,0
-0.3333333333333333,-0.35294117647058826,-0.35714285714285715,1,0,0,-0.40676431155903914,2024,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.18054338299737072,19.0,14.0,33,39682.4,0
1.0,1.2941176470588236,1.1666666666666667,0,1,1,11.70953025940325,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.31727574750830567,55.0,42.0,97,7902942.27,1
-0.37037037037037035,-0.23529411764705882,-0.3333333333333333,0,1,0,-0.3019292839497316,2023,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2490530303030303,18.0,16.0,34,107718.47,0
-0.7037037037037037,-0.5294117647058824,-0.6666666666666666,0,0,1,-0.34051530193669555,2023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.1699761715647339,9.0,11.0,20,82676.83,1
0.5925925925925926,0.058823529411764705,0.40476190476190477,0,1,0,-0.2108603497510248,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.3050691244239631,44.0,21.0,65,166820.59,0
1.4814814814814814,0.6470588235294118,1.2142857142857142,0,0,1,-0.06870024777103685,2023,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.3089108910891089,68.0,31.0,99,259079.97,0
-0.6296296296296297,-0.058823529411764705,-0.42857142857142855,1,1,1,-0.12882992189169806,2022,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.3050691244239631,11.0,19.0,30,220056.88,1
-0.4074074074074074,0.5294117647058824,-0.047619047619047616,0,1,1,0.5418251282473481,2022,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.30939226519337015,17.0,29.0,46,655300.09,1
0.14814814814814814,-0.4117647058823529,-0.07142857142857142,0,0,0,2.014317541483378,2023,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.18054338299737072,32.0,13.0,45,1610921.5,0
0.2962962962962963,0.0,0.19047619047619047,0,1,1,-0.2769738857102451,2023,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.3089108910891089,36.0,20.0,56,123914.08,0
-0.18518518518518517,-0.8235294117647058,-0.4523809523809524,0,1,1,-0.061189317926316766,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.30939226519337015,23.0,6.0,29,263954.43,0
-0.037037037037037035,0.0,-0.023809523809523808,0,0,0,0.13082820464899322,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.11071849234393404,27.0,20.0,47,388570.39,1
2.111111111111111,2.0588235294117645,2.142857142857143,0,1,1,-0.04059339190227137,2025,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.3050691244239631,85.0,55.0,138,277320.82,1
0.37037037037037035,0.5294117647058824,0.4523809523809524,0,1,1,-0.19986407023810193,2023,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.30939226519337015,38.0,29.0,67,173956.98,0
0.4074074074074074,0.5294117647058824,0.47619047619047616,0,1,0,-0.2832665541551115,2023,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.15904572564612326,39.0,29.0,68,119830.25,0
-0.14814814814814814,-0.9411764705882353,-0.47619047619047616,0,0,0,-0.0057804818477079,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.11071849234393404,24.0,4.0,28,299913.78,0
-0.4074074074074074,-0.23529411764705882,-0.35714285714285715,1,0,0,-0.08043150888738514,2022,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11914893617021277,17.0,16.0,33,251466.59,0
1.2592592592592593,1.2941176470588236,1.3333333333333333,0,0,0,0.2294538018398439,2023,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.18054338299737072,62.0,42.0,104,452576.65,0
1.5555555555555556,1.4705882352941178,1.5952380952380953,0,0,0,0.8357153477068239,2023,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.09380234505862646,70.0,45.0,115,846029.62,0
-0.18518518518518517,-0.23529411764705882,-0.21428571428571427,0,0,1,0.4237194137041317,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.1699761715647339,23.0,16.0,39,578651.58,0
1.6296296296296295,1.588235294117647,1.6904761904761905,0,1,1,0.8037245642303643,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.3050691244239631,72.0,47.0,119,825268.17,1
-0.37037037037037035,-0.6470588235294118,-0.5,0,1,0,-0.41145303778194364,2022,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.2490530303030303,18.0,9.0,27,36639.5,0
0.5185185185185185,1.3529411764705883,0.8809523809523809,0,1,0,-0.3930954781304259,2023,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.2490530303030303,42.0,43.0,85,48553.23,0
0.9629629629629629,1.2941176470588236,1.1428571428571428,0,1,1,0.5946521524942217,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.30939226519337015,54.0,42.0,96,689583.89,1
-0.37037037037037035,-0.17647058823529413,-0.30952380952380953,0,0,1,0.1409088812801546,2023,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.3050691244239631,18.0,17.0,35,395112.57,0
0.0,0.8235294117647058,0.3333333333333333,0,1,1,-0.3638037053803461,2022,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.3089108910891089,28.0,34.0,62,67563.07,0
-0.2222222222222222,-0.11764705882352941,-0.19047619047619047,0,1,1,-0.36866883088617086,2023,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.3109339407744875,22.0,18.0,40,64405.69,0
0.0,-0.5882352941176471,-0.23809523809523808,0,1,1,0.3741982580940621,2023,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.30939226519337015,28.0,10.0,38,546513.23,0
-0.48148148148148145,-0.17647058823529413,-0.38095238095238093,0,0,1,1.411359368036934,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.1699761715647339,15.0,17.0,32,1219612.36,0
-0.6666666666666666,-0.47058823529411764,-0.6190476190476191,0,1,0,2.5387100198413752,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.1614654002713704,10.0,12.0,22,1951242.9,0
1.1851851851851851,0.4117647058823529,0.9285714285714286,0,0,1,1.368793610882073,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.1699761715647339,60.0,27.0,87,1191987.94,0
1.962962962962963,1.2352941176470589,1.7619047619047619,0,0,1,-0.17920697150675452,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.1699761715647339,81.0,41.0,122,187363.07,1
-0.3333333333333333,0.5882352941176471,0.023809523809523808,0,0,1,4.322846389800227,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.1699761715647339,19.0,30.0,49,3109115.7,1
0.7777777777777778,0.7058823529411765,0.7857142857142857,0,1,1,-0.3804415569282999,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.3089108910891089,49.0,32.0,81,56765.4,0
0.0,-0.8235294117647058,-0.3333333333333333,0,1,0,0.6828176944074417,2025,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.1614654002713704,28.0,6.0,34,746801.76,0
0.1111111111111111,-0.11764705882352941,0.023809523809523808,0,1,0,-0.39306065437261667,2022,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1614654002713704,31.0,18.0,49,48575.83,0
-0.9629629629629629,-0.35294117647058826,-0.7619047619047619,0,1,1,0.5518737855118159,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.28211009174311924,2.0,14.0,16,661821.49,1
-0.4444444444444444,-0.6470588235294118,-0.5476190476190477,0,0,0,-0.13490471071912094,2022,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.11071849234393404,16.0,9.0,25,216114.45,0
-0.1111111111111111,0.29411764705882354,0.047619047619047616,0,0,1,0.5727225535897955,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.1699761715647339,25.0,25.0,50,675351.97,0
-0.2962962962962963,-0.7058823529411765,-0.47619047619047616,0,1,1,0.9226883300025027,2025,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.30939226519337015,20.0,8.0,28,902473.54,0
1.037037037037037,0.6470588235294118,0.9285714285714286,0,1,0,0.24743578880426356,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.2490530303030303,56.0,31.0,87,464246.64,1
1.3703703703703705,0.058823529411764705,0.9047619047619048,0,0,0,-0.44858066452759426,2022,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.18054338299737072,65.0,21.0,86,12544.33,0
0.4074074074074074,-0.4117647058823529,0.09523809523809523,0,1,1,-0.4446473056743018,2023,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.28211009174311924,39.0,13.0,52,15097.01,0
0.25925925925925924,0.8235294117647058,0.5,0,1,1,-0.44902833472035136,2023,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.30939226519337015,35.0,34.0,69,12253.8,1
-0.037037037037037035,1.1764705882352942,0.4523809523809524,0,1,1,1.7375384068682436,2024,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.30939226519337015,27.0,40.0,67,1431296.76,0
0.18518518518518517,0.6470588235294118,0.38095238095238093,0,1,1,3.3201085798605,2023,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.3050691244239631,33.0,31.0,64,2458356.68,1
-0.6666666666666666,-0.8235294117647058,-0.7619047619047619,0,1,0,0.3264563653769072,2024,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.2490530303030303,10.0,6.0,16,515529.59,1
0.7037037037037037,-0.5294117647058824,0.23809523809523808,0,1,0,0.5017269887343448,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.2490530303030303,47.0,11.0,58,629277.11,0
2.0,1.1764705882352942,1.7619047619047619,1,1,0,3.7087378802344095,2022,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.18054338299737072,82.0,40.0,122,2710570.19,1
0.4074074074074074,1.8823529411764706,1.0238095238095237,0,0,1,0.2519872539499271,2023,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.1699761715647339,39.0,52.0,91,467200.46,1
-0.37037037037037035,0.5882352941176471,0.0,0,1,1,0.1472771912414304,2023,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.31727574750830567,18.0,30.0,48,399245.49,0
-0.5555555555555556,-0.8235294117647058,-0.6904761904761905,0,0,0,-0.334055633541769,2022,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1614654002713704,13.0,6.0,19,86869.04,0
-0.6296296296296297,0.11764705882352941,-0.35714285714285715,0,0,0,-0.33655559413391034,2023,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.1614654002713704,11.0,22.0,33,85246.61,0
-0.4074074074074074,0.6470588235294118,0.0,0,0,0,-0.07528700747322468,2022,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.1614654002713704,17.0,31.0,48,254805.28,0
1.2962962962962963,-0.5882352941176471,0.5952380952380952,0,1,1,-0.3678556807325834,2023,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.30939226519337015,63.0,10.0,73,64933.41,0
0.0,-0.7058823529411765,-0.2857142857142857,0,0,0,2.3662589498020616,2023,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.18054338299737072,28.0,8.0,36,1839325.22,0
0.5185185185185185,1.2941176470588236,0.8571428571428571,0,0,0,-0.11248372701976761,2023,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.1614654002713704,42.0,42.0,84,230665.27,0
-0.5185185185185185,0.0,-0.3333333333333333,0,0,0,-0.19739064350036215,2023,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.11914893617021277,14.0,20.0,34,175562.19,0
0.8888888888888888,0.11764705882352941,0.6190476190476191,0,0,0,0.055548870729480504,2025,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.15904572564612326,52.0,22.0,74,339715.44,1
-0.4074074074074074,-1.0588235294117647,-0.6904761904761905,0,1,1,0.5278550693136852,2022,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.28211009174311924,17.0,2.0,19,646233.77,1
0.2222222222222222,-0.17647058823529413,0.07142857142857142,0,1,0,-0.4244917923253461,2022,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2490530303030303,34.0,17.0,51,28177.58,0
-0.2962962962962963,-0.35294117647058826,-0.3333333333333333,1,0,0,-0.0750026391323535,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.18054338299737072,20.0,14.0,34,254989.83,0
0.8888888888888888,0.8823529411764706,0.9285714285714286,0,0,0,5.238464156406871,2023,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.11071849234393404,52.0,35.0,87,3703335.36,1
-0.5185185185185185,0.058823529411764705,-0.30952380952380953,0,0,0,2.2097109500209275,2022,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1614654002713704,14.0,21.0,35,1737728.35,0
-0.2962962962962963,0.47058823529411764,0.0,0,0,0,1.1026936592701468,2024,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.09380234505862646,20.0,28.0,48,1019293.8,0
0.8148148148148148,0.8823529411764706,0.8809523809523809,0,1,1,-0.40696339251076263,2024,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.30939226519337015,50.0,35.0,85,39553.2,0
-1.0,-0.23529411764705882,-0.7380952380952381,0,1,1,-0.12585457077923387,2022,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.28211009174311924,1.0,16.0,17,221987.83,0
-0.037037037037037035,0.058823529411764705,0.0,0,1,1,-0.29340828022363574,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.3050691244239631,27.0,21.0,48,113248.45,0
-0.4444444444444444,-0.6470588235294118,-0.5476190476190477,0,1,1,-0.40675048991711227,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.30939226519337015,16.0,9.0,25,39691.37,0
0.3333333333333333,-0.47058823529411764,0.023809523809523808,0,0,0,1.0048621362098002,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,0.15904572564612326,37.0,12.0,49,955802.88,0
-0.4074074074074074,-0.7058823529411765,-0.5476190476190477,0,1,1,-0.31215173641965516,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.3050691244239631,17.0,8.0,25,101084.28,0
-0.037037037037037035,-0.7647058823529411,-0.3333333333333333,0,0,0,-0.4548765071733937,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.09380234505862646,27.0,7.0,34,8458.44,0
-0.14814814814814814,-0.47058823529411764,-0.2857142857142857,0,1,1,0.33842304125954265,2022,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.3109339407744875,24.0,12.0,36,523295.75,0
1.3703703703703705,0.7058823529411765,1.1666666666666667,0,1,1,-0.25776560939118476,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.3050691244239631,65.0,32.0,97,136379.91,0
0.0,-1.0,-0.40476190476190477,0,0,1,1.4907910190391502,2023,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1699761715647339,28.0,3.0,31,1271162.09,0
0.4444444444444444,-0.29411764705882354,0.16666666666666666,0,1,1,3.7076395604853465,2022,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.3050691244239631,40.0,15.0,55,2709857.4,1
0.1111111111111111,0.17647058823529413,0.14285714285714285,0,0,0,0.2967646587180053,2022,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.1614654002713704,31.0,23.0,54,496260.2,0
1.8888888888888888,0.8235294117647058,1.5476190476190477,1,1,1,1.4849134467056209,2022,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.28211009174311924,79.0,34.0,113,1267347.65,1
2.1296296296296298,1.9411764705882353,2.142857142857143,0,0,1,-0.26789121791516546,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.1699761715647339,85.5,53.0,138,129808.57,0
-0.2222222222222222,-1.0,-0.5476190476190477,0,0,0,-0.27880604681579657,2024,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.18054338299737072,22.0,3.0,25,122725.04,0
0.7407407407407407,-0.29411764705882354,0.35714285714285715,0,1,0,-0.3807638153667166,2025,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.2490530303030303,48.0,15.0,63,56556.26,0
0.18518518518518517,-0.058823529411764705,0.09523809523809523,0,1,1,0.8519864249595864,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.31727574750830567,33.0,19.0,52,856589.26,0
0.4444444444444444,0.17647058823529413,0.35714285714285715,0,1,1,-0.23444866895662153,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.28211009174311924,40.0,23.0,63,151512.19,0
0.07407407407407407,-0.5294117647058824,-0.16666666666666666,0,1,1,-0.44347035511280486,2022,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.3050691244239631,30.0,11.0,41,15860.83,0
-0.037037037037037035,-0.5882352941176471,-0.2619047619047619,0,0,0,-0.37122093466257167,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.09380234505862646,27.0,10.0,37,62749.42,0
-0.5925925925925926,0.4117647058823529,-0.21428571428571427,0,1,1,-0.3273143241533748,2022,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.3089108910891089,12.0,27.0,39,91244.03,0
-0.14814814814814814,1.588235294117647,0.5476190476190477,0,0,0,2.837498139201747,2022,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.15904572564612326,24.0,47.0,71,2145151.08,0
-0.18518518518518517,0.0,-0.11904761904761904,0,0,0,1.8181381021788534,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.18054338299737072,23.0,20.0,43,1483604.53,0
-0.5555555555555556,-0.35294117647058826,-0.5,0,1,1,10.794757076784677,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.30939226519337015,13.0,14.0,27,7309270.73,1
0.2962962962962963,-1.0588235294117647,-0.23809523809523808,0,0,0,1.579588134485593,2023,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.1699761715647339,36.0,2.0,38,1328789.84,0
-0.6296296296296297,-0.29411764705882354,-0.5238095238095238,0,0,0,0.07285490698258407,2022,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.11071849234393404,11.0,15.0,26,350946.75,0
-0.2962962962962963,-0.29411764705882354,-0.30952380952380953,0,0,0,-0.20499590566601494,2022,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.18054338299737072,20.0,15.0,35,170626.51,0
